no;id;state;partition;time;y;cov1;cov2;cov3;cov4;cluster
1441;481;0;0;1;184.6596363;-0.297506187;-1.869900498;-0.235584908;0.724494613;25
1442;481;0;0;2;368.3429138;-0.297506187;-1.869900498;-0.235584908;0.724494613;25
1443;481;0;0;3;550.7455625;-0.297506187;-1.869900498;-0.235584908;0.724494613;25
1444;482;2;1;1;841.7378589;-1.113613483;1.249969146;-0.250018577;-1.815676147;2
1445;482;2;1;2;1071.754707;-1.113613483;1.249969146;-0.250018577;-1.815676147;2
1446;482;2;1;3;1302.991379;-1.113613483;1.249969146;-0.250018577;-1.815676147;2
1447;483;3;1;1;1191.833644;-0.294143054;-0.108382589;0.002985329;-0.158743211;26
1448;483;3;1;2;1470.23126;-0.294143054;-0.108382589;0.002985329;-0.158743211;26
1449;483;3;1;3;1770.058002;-0.294143054;-0.108382589;0.002985329;-0.158743211;26
1450;484;3;1;1;1068.81618;-0.742936911;0.936797636;-0.989951104;-0.781694047;50
1451;484;3;1;2;1318.120502;-0.742936911;0.936797636;-0.989951104;-0.781694047;50
1452;484;3;1;3;1593.294983;-0.742936911;0.936797636;-0.989951104;-0.781694047;50
1453;485;3;1;1;1672.067052;1.796022146;-0.683422829;1.071291696;1.05237909;16
1454;485;3;1;2;2063.425914;1.796022146;-0.683422829;1.071291696;1.05237909;16
1455;485;3;1;3;2479.531733;1.796022146;-0.683422829;1.071291696;1.05237909;16
1456;486;0;1;1;528.8801962;-0.130927475;-1.101439804;-0.124710915;-0.943223461;11
1457;486;0;1;2;723.1784519;-0.130927475;-1.101439804;-0.124710915;-0.943223461;11
1458;486;0;1;3;917.7804031;-0.130927475;-1.101439804;-0.124710915;-0.943223461;11
1459;487;3;0;1;592.0735001;-0.801092615;-1.528666921;-0.50385366;-0.901501736;8
1460;487;3;0;2;782.4082136;-0.801092615;-1.528666921;-0.50385366;-0.901501736;8
1461;487;3;0;3;974.6077939;-0.801092615;-1.528666921;-0.50385366;-0.901501736;8
1462;488;2;1;1;1398.685312;2.853349112;-0.519665768;-1.408833844;1.310897295;14
1463;488;2;1;2;1771.922433;2.853349112;-0.519665768;-1.408833844;1.310897295;14
1464;488;2;1;3;2146.406883;2.853349112;-0.519665768;-1.408833844;1.310897295;14
1465;489;0;0;1;279.8217458;1.445902274;0.249051948;1.170448269;0.735828144;26
1466;489;0;0;2;558.9219658;1.445902274;0.249051948;1.170448269;0.735828144;26
1467;489;0;0;3;839.2099024;1.445902274;0.249051948;1.170448269;0.735828144;26
1468;490;2;0;1;1094.966559;2.204822085;-0.35788307;5.573354879;1.711848378;7
1469;490;2;0;2;1533.30833;2.204822085;-0.35788307;5.573354879;1.711848378;7
1470;490;2;0;3;1973.738041;2.204822085;-0.35788307;5.573354879;1.711848378;7
1471;491;2;0;1;572.5557258;-0.440504527;-0.258708225;-0.188192036;-0.06393531;37
1472;491;2;0;2;800.2648379;-0.440504527;-0.258708225;-0.188192036;-0.06393531;37
1473;491;2;0;3;1028.766167;-0.440504527;-0.258708225;-0.188192036;-0.06393531;37
1474;492;0;0;1;189.7246838;-0.338143421;-0.989452638;-0.055983318;0.199819143;11
1475;492;0;0;2;378.1888295;-0.338143421;-0.989452638;-0.055983318;0.199819143;11
1476;492;0;0;3;566.1879579;-0.338143421;-0.989452638;-0.055983318;0.199819143;11
1477;493;0;0;1;247.7230753;1.085586429;-0.237031194;-0.660178859;1.563334028;24
1478;493;0;0;2;497.1494286;1.085586429;-0.237031194;-0.660178859;1.563334028;24
1479;493;0;0;3;747.6140975;1.085586429;-0.237031194;-0.660178859;1.563334028;24
1480;494;2;0;1;695.7200922;0.415342176;0.256683986;0.030823756;0.453397901;21
1481;494;2;0;2;973.0803447;0.415342176;0.256683986;0.030823756;0.453397901;21
1482;494;2;0;3;1251.48816;0.415342176;0.256683986;0.030823756;0.453397901;21
1483;495;2;1;1;996.5829343;-0.960673213;1.267805847;0.117100794;-0.247915279;38
1484;495;2;1;2;1263.063242;-0.960673213;1.267805847;0.117100794;-0.247915279;38
1485;495;2;1;3;1532.617504;-0.960673213;1.267805847;0.117100794;-0.247915279;38
1486;496;0;1;1;504.1350993;-0.997555626;-1.901550606;0.868669554;-0.009000651;1
1487;496;0;1;2;689.3807957;-0.997555626;-1.901550606;0.868669554;-0.009000651;1
1488;496;0;1;3;874.5318795;-0.997555626;-1.901550606;0.868669554;-0.009000651;1
1489;497;3;1;1;1197.387204;-0.58654253;1.724939473;-0.117041646;-1.186146477;49
1490;497;3;1;2;1477.914444;-0.58654253;1.724939473;-0.117041646;-1.186146477;49
1491;497;3;1;3;1783.57257;-0.58654253;1.724939473;-0.117041646;-1.186146477;49
1492;498;3;0;1;747.7610957;-0.226045359;-1.560626707;-0.069013477;0.393905247;9
1493;498;3;0;2;990.6206052;-0.226045359;-1.560626707;-0.069013477;0.393905247;9
1494;498;3;0;3;1232.725069;-0.226045359;-1.560626707;-0.069013477;0.393905247;9
1495;499;2;0;1;574.99305;-0.405164117;-0.597548981;0.151420799;-0.032005938;22
1496;499;2;0;2;806.2939172;-0.405164117;-0.597548981;0.151420799;-0.032005938;22
1497;499;2;0;3;1037.204572;-0.405164117;-0.597548981;0.151420799;-0.032005938;22
1498;500;0;0;1;211.9642073;0.190721922;-1.404259927;0.030332062;1.099279015;47
1499;500;0;0;2;423.8614521;0.190721922;-1.404259927;0.030332062;1.099279015;47
1500;500;0;0;3;634.0571598;0.190721922;-1.404259927;0.030332062;1.099279015;47
1501;501;3;1;1;1431.929897;0.07005119;1.311370384;0.205172322;0.433921494;32
1502;501;3;1;2;1767.005197;0.07005119;1.311370384;0.205172322;0.433921494;32
1503;501;3;1;3;2125.429616;0.07005119;1.311370384;0.205172322;0.433921494;32
1504;502;3;0;1;1056.901835;0.7328839;0.527888449;0.40839032;1.556337327;29
1505;502;3;0;2;1401.525491;0.7328839;0.527888449;0.40839032;1.556337327;29
1506;502;3;0;3;1745.466833;0.7328839;0.527888449;0.40839032;1.556337327;29
1507;503;0;0;1;163.4698734;-0.578239349;-0.526273446;-0.369356907;-1.379005656;20
1508;503;0;0;2;324.9312439;-0.578239349;-0.526273446;-0.369356907;-1.379005656;20
1509;503;0;0;3;489.2784307;-0.578239349;-0.526273446;-0.369356907;-1.379005656;20
1510;504;2;1;1;1172.695764;0.617672123;0.337331626;-0.307411757;0.51972576;20
1511;504;2;1;2;1485.81017;0.617672123;0.337331626;-0.307411757;0.51972576;20
1512;504;2;1;3;1800.010472;0.617672123;0.337331626;-0.307411757;0.51972576;20
1513;505;3;1;1;1157.613375;-0.728882941;0.450019271;-0.759733063;0.541699931;40
1514;505;3;1;2;1428.617374;-0.728882941;0.450019271;-0.759733063;0.541699931;40
1515;505;3;1;3;1725.398931;-0.728882941;0.450019271;-0.759733063;0.541699931;40
1516;506;3;1;1;1386.198853;0.551124101;0.101925345;-0.032028314;0.36023274;41
1517;506;3;1;2;1709.343054;0.551124101;0.101925345;-0.032028314;0.36023274;41
1518;506;3;1;3;2059.249729;0.551124101;0.101925345;-0.032028314;0.36023274;41
1519;507;3;1;1;1270.966918;-0.250536463;0.372195445;-0.077631255;0.339226988;10
1520;507;3;1;2;1567.720423;-0.250536463;0.372195445;-0.077631255;0.339226988;10
1521;507;3;1;3;1887.973853;-0.250536463;0.372195445;-0.077631255;0.339226988;10
1522;508;3;0;1;763.485607;-0.530850868;-0.866471522;0.195287177;0.347568094;10
1523;508;3;0;2;1011.82464;-0.530850868;-0.866471522;0.195287177;0.347568094;10
1524;508;3;0;3;1259.211248;-0.530850868;-0.866471522;0.195287177;0.347568094;10
1525;509;3;0;1;726.9993746;-0.742187986;-1.298114872;0.518470419;0.205198118;26
1526;509;3;0;2;962.8248532;-0.742187986;-1.298114872;0.518470419;0.205198118;26
1527;509;3;0;3;1201.330545;-0.742187986;-1.298114872;0.518470419;0.205198118;26
1528;510;3;1;1;1522.770414;0.204209547;0.713996271;0.650714253;1.430606216;24
1529;510;3;1;2;1878.640145;0.204209547;0.713996271;0.650714253;1.430606216;24
1530;510;3;1;3;2261.658551;0.204209547;0.713996271;0.650714253;1.430606216;24
1531;511;3;1;1;1144.784102;-0.616877375;-0.302048634;-0.246810677;0.352872731;6
1532;511;3;1;2;1409.226528;-0.616877375;-0.302048634;-0.246810677;0.352872731;6
1533;511;3;1;3;1702.882686;-0.616877375;-0.302048634;-0.246810677;0.352872731;6
1534;512;3;0;1;1275.421407;2.775898399;0.22455336;0.87186776;1.365307389;34
1535;512;3;0;2;1694.174597;2.775898399;0.22455336;0.87186776;1.365307389;34
1536;512;3;0;3;2109.267457;2.775898399;0.22455336;0.87186776;1.365307389;34
1537;513;3;1;1;1443.266707;1.297994314;0.603427164;-1.316194649;0.347651193;25
1538;513;3;1;2;1781.654594;1.297994314;0.603427164;-1.316194649;0.347651193;25
1539;513;3;1;3;2142.860056;1.297994314;0.603427164;-1.316194649;0.347651193;25
1540;514;3;1;1;1375.659272;0.432358709;0.209522299;-0.220026158;0.565138895;46
1541;514;3;1;2;1696.994166;0.432358709;0.209522299;-0.220026158;0.565138895;46
1542;514;3;1;3;2042.969535;0.432358709;0.209522299;-0.220026158;0.565138895;46
1543;515;0;1;1;633.6710939;-0.379600274;0.362123021;0.045606691;0.514460931;23
1544;515;0;1;2;868.7974126;-0.379600274;0.362123021;0.045606691;0.514460931;23
1545;515;0;1;3;1102.675545;-0.379600274;0.362123021;0.045606691;0.514460931;23
1546;516;2;1;1;1014.007276;-0.048477845;-0.570293051;-0.225877825;0.353789733;45
1547;516;2;1;2;1288.094305;-0.048477845;-0.570293051;-0.225877825;0.353789733;45
1548;516;2;1;3;1561.298167;-0.048477845;-0.570293051;-0.225877825;0.353789733;45
1549;517;2;1;1;1158.163355;0.307394294;-0.265588209;0.627633778;0.64504607;29
1550;517;2;1;2;1472.752487;0.307394294;-0.265588209;0.627633778;0.64504607;29
1551;517;2;1;3;1784.375915;0.307394294;-0.265588209;0.627633778;0.64504607;29
1552;518;2;0;1;1128.338991;2.827239843;0.285756628;5.196865806;0.993996356;18
1553;518;2;0;2;1579.362658;2.827239843;0.285756628;5.196865806;0.993996356;18
1554;518;2;0;3;2029.951666;2.827239843;0.285756628;5.196865806;0.993996356;18
1555;519;3;0;1;733.6335057;-0.431635726;-1.325704405;0.204679948;0.060385275;40
1556;519;3;0;2;975.2815966;-0.431635726;-1.325704405;0.204679948;0.060385275;40
1557;519;3;0;3;1212.513051;-0.431635726;-1.325704405;0.204679948;0.060385275;40
1558;520;3;1;1;1318.328956;0.2364662;0.563499985;-0.13145774;-0.181778153;2
1559;520;3;1;2;1627.13493;0.2364662;0.563499985;-0.13145774;-0.181778153;2
1560;520;3;1;3;1959.81694;0.2364662;0.563499985;-0.13145774;-0.181778153;2
1561;521;2;1;1;872.9231015;-0.791943435;0.275916557;-0.015443337;-1.240206112;30
1562;521;2;1;2;1111.994183;-0.791943435;0.275916557;-0.015443337;-1.240206112;30
1563;521;2;1;3;1347.439998;-0.791943435;0.275916557;-0.015443337;-1.240206112;30
1564;522;0;0;1;215.3981817;0.099034157;0.017227861;-0.020937464;0.189592453;35
1565;522;0;0;2;433.7728859;0.099034157;0.017227861;-0.020937464;0.189592453;35
1566;522;0;0;3;645.4025446;0.099034157;0.017227861;-0.020937464;0.189592453;35
1567;523;2;1;1;666.1173226;-0.756036473;-2.374643851;-0.403357844;-1.29553129;43
1568;523;2;1;2;851.0598505;-0.756036473;-2.374643851;-0.403357844;-1.29553129;43
1569;523;2;1;3;1035.70705;-0.756036473;-2.374643851;-0.403357844;-1.29553129;43
1570;524;2;0;1;493.5352715;-0.498326258;-1.239195794;0.100950925;-1.167538278;50
1571;524;2;0;2;692.0135165;-0.498326258;-1.239195794;0.100950925;-1.167538278;50
1572;524;2;0;3;890.2429159;-0.498326258;-1.239195794;0.100950925;-1.167538278;50
1573;525;3;0;1;981.7848273;0.852381084;-0.248900723;-0.478262949;1.62063457;12
1574;525;3;0;2;1303.531855;0.852381084;-0.248900723;-0.478262949;1.62063457;12
1575;525;3;0;3;1621.733596;0.852381084;-0.248900723;-0.478262949;1.62063457;12
1576;526;3;1;1;1191.600984;-0.522147743;1.443996141;-0.371450239;-0.833697465;13
1577;526;3;1;2;1471.63859;-0.522147743;1.443996141;-0.371450239;-0.833697465;13
1578;526;3;1;3;1770.878694;-0.522147743;1.443996141;-0.371450239;-0.833697465;13
1579;527;3;1;1;1205.555385;-1.299132573;1.095096411;3.211440889;-2.360851535;40
1580;527;3;1;2;1487.408669;-1.299132573;1.095096411;3.211440889;-2.360851535;40
1581;527;3;1;3;1793.75417;-1.299132573;1.095096411;3.211440889;-2.360851535;40
1582;528;3;0;1;786.607305;-0.095570367;-1.158977291;-0.285761826;0.654558372;40
1583;528;3;0;2;1041.763805;-0.095570367;-1.158977291;-0.285761826;0.654558372;40
1584;528;3;0;3;1298.579736;-0.095570367;-1.158977291;-0.285761826;0.654558372;40
1585;529;2;0;1;721.5305649;-0.031011986;1.564315921;0.115847142;0.638449207;13
1586;529;2;0;2;1010.965569;-0.031011986;1.564315921;0.115847142;0.638449207;13
1587;529;2;0;3;1299.866598;-0.031011986;1.564315921;0.115847142;0.638449207;13
1588;530;2;0;1;489.60414;-0.748773303;-0.815597689;-0.066349809;-1.033781807;6
1589;530;2;0;2;685.0098332;-0.748773303;-0.815597689;-0.066349809;-1.033781807;6
1590;530;2;0;3;882.4886168;-0.748773303;-0.815597689;-0.066349809;-1.033781807;6
1591;531;0;1;1;567.0194262;-0.509202886;0.378856223;-0.394866001;-0.438179264;5
1592;531;0;1;2;778.4869659;-0.509202886;0.378856223;-0.394866001;-0.438179264;5
1593;531;0;1;3;983.7185921;-0.509202886;0.378856223;-0.394866001;-0.438179264;5
1594;532;2;1;1;1025.35184;-0.879060814;-0.08145678;1.684706367;-0.184764793;31
1595;532;2;1;2;1301.095818;-0.879060814;-0.08145678;1.684706367;-0.184764793;31
1596;532;2;1;3;1579.822653;-0.879060814;-0.08145678;1.684706367;-0.184764793;31
1597;533;0;0;1;209.0825204;-0.171523381;0.617664753;-0.129785268;-0.096735535;19
1598;533;0;0;2;419.1398383;-0.171523381;0.617664753;-0.129785268;-0.096735535;19
1599;533;0;0;3;630.8595255;-0.171523381;0.617664753;-0.129785268;-0.096735535;19
1600;534;2;1;1;964.2766657;-0.638752863;1.021766497;-0.272264831;-0.715311615;1
1601;534;2;1;2;1223.75043;-0.638752863;1.021766497;-0.272264831;-0.715311615;1
1602;534;2;1;3;1485.603258;-0.638752863;1.021766497;-0.272264831;-0.715311615;1
1603;535;2;0;1;620.6096424;-0.37822868;1.036504789;-0.0698477;-0.406686801;30
1604;535;2;0;2;870.7002044;-0.37822868;1.036504789;-0.0698477;-0.406686801;30
1605;535;2;0;3;1117.584234;-0.37822868;1.036504789;-0.0698477;-0.406686801;30
1606;536;2;0;1;608.5390688;-1.089516608;2.493246725;0.435732105;-1.285020301;46
1607;536;2;0;2;851.544546;-1.089516608;2.493246725;0.435732105;-1.285020301;46
1608;536;2;0;3;1090.821803;-1.089516608;2.493246725;0.435732105;-1.285020301;46
1609;537;2;0;1;547.2546234;-0.583002199;-1.459782825;-0.012794241;0.63896349;10
1610;537;2;0;2;766.3797143;-0.583002199;-1.459782825;-0.012794241;0.63896349;10
1611;537;2;0;3;985.9833522;-0.583002199;-1.459782825;-0.012794241;0.63896349;10
1612;538;3;1;1;1371.908698;0.618047407;-0.001464231;-1.402647366;1.535165712;16
1613;538;3;1;2;1691.507284;0.618047407;-0.001464231;-1.402647366;1.535165712;16
1614;538;3;1;3;2038.737741;0.618047407;-0.001464231;-1.402647366;1.535165712;16
1615;539;0;0;1;174.7359141;-1.149369842;1.648135692;-1.014206111;-0.82012142;19
1616;539;0;0;2;351.1107051;-1.149369842;1.648135692;-1.014206111;-0.82012142;19
1617;539;0;0;3;529.1861809;-1.149369842;1.648135692;-1.014206111;-0.82012142;19
1618;540;3;0;1;644.6416704;-0.887348518;-2.002210388;0.371711665;-0.182262048;50
1619;540;3;0;2;853.9606966;-0.887348518;-2.002210388;0.371711665;-0.182262048;50
1620;540;3;0;3;1062.510273;-0.887348518;-2.002210388;0.371711665;-0.182262048;50
1621;541;3;1;1;1060.231946;-0.920854396;-0.399317551;0.683013186;-0.89251606;28
1622;541;3;1;2;1307.562144;-0.920854396;-0.399317551;0.683013186;-0.89251606;28
1623;541;3;1;3;1577.539005;-0.920854396;-0.399317551;0.683013186;-0.89251606;28
1624;542;2;1;1;859.627011;-1.136860152;0.63313088;-0.938536096;-0.228505178;36
1625;542;2;1;2;1092.702812;-1.136860152;0.63313088;-0.938536096;-0.228505178;36
1626;542;2;1;3;1324.987058;-1.136860152;0.63313088;-0.938536096;-0.228505178;36
1627;543;0;0;1;235.5573811;-0.117185564;1.02238513;0.084896665;0.976166718;46
1628;543;0;0;2;469.0945735;-0.117185564;1.02238513;0.084896665;0.976166718;46
1629;543;0;0;3;705.213389;-0.117185564;1.02238513;0.084896665;0.976166718;46
1630;544;2;0;1;587.6326582;-0.781105946;-0.333332953;1.074047032;-0.240859425;37
1631;544;2;0;2;821.0855076;-0.781105946;-0.333332953;1.074047032;-0.240859425;37
1632;544;2;0;3;1055.036663;-0.781105946;-0.333332953;1.074047032;-0.240859425;37
1633;545;3;0;1;725.0944109;-0.179339239;-1.71569767;-0.013985731;-0.045994586;18
1634;545;3;0;2;958.1824174;-0.179339239;-1.71569767;-0.013985731;-0.045994586;18
1635;545;3;0;3;1193.19172;-0.179339239;-1.71569767;-0.013985731;-0.045994586;18
1636;546;2;1;1;1030.900175;-0.204993153;-0.186916822;-0.073890616;0.416372174;41
1637;546;2;1;2;1310.297777;-0.204993153;-0.186916822;-0.073890616;0.416372174;41
1638;546;2;1;3;1589.942037;-0.204993153;-0.186916822;-0.073890616;0.416372174;41
1639;547;2;1;1;1132.434157;0.142521783;-0.233131736;-0.379719627;1.550431517;3
1640;547;2;1;2;1439.627683;0.142521783;-0.233131736;-0.379719627;1.550431517;3
1641;547;2;1;3;1742.531559;0.142521783;-0.233131736;-0.379719627;1.550431517;3
1642;548;0;1;1;580.338261;-0.468327345;-0.672261073;0.431945065;-0.00395269;35
1643;548;0;1;2;796.710967;-0.468327345;-0.672261073;0.431945065;-0.00395269;35
1644;548;0;1;3;1009.591778;-0.468327345;-0.672261073;0.431945065;-0.00395269;35
1645;549;0;1;1;681.3544539;-0.338530643;0.997210417;-0.239050837;1.134481045;26
1646;549;0;1;2;930.4796511;-0.338530643;0.997210417;-0.239050837;1.134481045;26
1647;549;0;1;3;1180.376321;-0.338530643;0.997210417;-0.239050837;1.134481045;26
1648;550;0;0;1;228.4301942;1.211920829;-0.12474996;-0.774817783;-0.212164773;44
1649;550;0;0;2;454.1632186;1.211920829;-0.12474996;-0.774817783;-0.212164773;44
1650;550;0;0;3;683.2684812;1.211920829;-0.12474996;-0.774817783;-0.212164773;44
1651;551;3;0;1;850.586289;0.201434437;-0.645878604;0.072372033;0.341524993;39
1652;551;3;0;2;1124.329439;0.201434437;-0.645878604;0.072372033;0.341524993;39
1653;551;3;0;3;1401.199351;0.201434437;-0.645878604;0.072372033;0.341524993;39
1654;552;0;1;1;460.4663164;-0.495427218;-2.501502354;-0.498576978;-0.156069788;23
1655;552;0;1;2;627.2727894;-0.495427218;-2.501502354;-0.498576978;-0.156069788;23
1656;552;0;1;3;800.4046172;-0.495427218;-2.501502354;-0.498576978;-0.156069788;23
1657;553;0;0;1;166.6433011;-0.751612728;-0.439357771;-1.075456943;-0.195360739;43
1658;553;0;0;2;332.4463101;-0.751612728;-0.439357771;-1.075456943;-0.195360739;43
1659;553;0;0;3;496.0353875;-0.751612728;-0.439357771;-1.075456943;-0.195360739;43
1660;554;2;0;1;761.2552602;1.76578725;0.191478096;-1.681375175;1.163791657;45
1661;554;2;0;2;1065.271594;1.76578725;0.191478096;-1.681375175;1.163791657;45
1662;554;2;0;3;1368.162439;1.76578725;0.191478096;-1.681375175;1.163791657;45
1663;555;3;1;1;1203.241739;-0.04831277;-0.901765695;-0.136280101;0.457903691;14
1664;555;3;1;2;1484.759575;-0.04831277;-0.901765695;-0.136280101;0.457903691;14
1665;555;3;1;3;1792.884799;-0.04831277;-0.901765695;-0.136280101;0.457903691;14
1666;556;3;0;1;979.352218;1.060770666;-0.097568128;-0.787554267;1.30076821;31
1667;556;3;0;2;1298.583694;1.060770666;-0.097568128;-0.787554267;1.30076821;31
1668;556;3;0;3;1616.391627;1.060770666;-0.097568128;-0.787554267;1.30076821;31
1669;557;2;0;1;715.2235982;0.868097668;-0.301279064;-0.769766291;1.373458408;32
1670;557;2;0;2;1000.277282;0.868097668;-0.301279064;-0.769766291;1.373458408;32
1671;557;2;0;3;1286.772792;0.868097668;-0.301279064;-0.769766291;1.373458408;32
1672;558;2;1;1;988.7694422;0.833752405;-1.139703927;-1.124563366;-0.317365707;35
1673;558;2;1;2;1257.248157;0.833752405;-1.139703927;-1.124563366;-0.317365707;35
1674;558;2;1;3;1521.325624;0.833752405;-1.139703927;-1.124563366;-0.317365707;35
1675;559;0;0;1;204.5198118;-0.312177488;0.35998086;0.055838918;-0.120661729;20
1676;559;0;0;2;411.8096863;-0.312177488;0.35998086;0.055838918;-0.120661729;20
1677;559;0;0;3;617.2059716;-0.312177488;0.35998086;0.055838918;-0.120661729;20
1678;560;2;1;1;957.11462;-0.126507213;-0.432385924;-0.065191257;-0.621555491;21
1679;560;2;1;2;1212.587951;-0.126507213;-0.432385924;-0.065191257;-0.621555491;21
1680;560;2;1;3;1472.824477;-0.126507213;-0.432385924;-0.065191257;-0.621555491;21
1681;561;3;1;1;1393.887759;-0.657286232;2.347043831;-0.407174823;0.992786868;38
1682;561;3;1;2;1718.505332;-0.657286232;2.347043831;-0.407174823;0.992786868;38
1683;561;3;1;3;2066.463472;-0.657286232;2.347043831;-0.407174823;0.992786868;38
1684;562;3;1;1;1280.173922;0.270328723;0.191897994;-0.340526939;-0.165204857;22
1685;562;3;1;2;1579.014108;0.270328723;0.191897994;-0.340526939;-0.165204857;22
1686;562;3;1;3;1902.606473;0.270328723;0.191897994;-0.340526939;-0.165204857;22
1687;563;3;1;1;1296.895324;-0.991416266;1.593991342;1.693895712;-0.813431181;48
1688;563;3;1;2;1600.158709;-0.991416266;1.593991342;1.693895712;-0.813431181;48
1689;563;3;1;3;1930.700623;-0.991416266;1.593991342;1.693895712;-0.813431181;48
1690;564;3;1;1;896.441716;-1.292831982;0.515185551;-0.253175213;-2.099652685;23
1691;564;3;1;2;1106.102891;-1.292831982;0.515185551;-0.253175213;-2.099652685;23
1692;564;3;1;3;1340.979529;-1.292831982;0.515185551;-0.253175213;-2.099652685;23
1693;565;3;0;1;725.3590837;-0.503493569;-1.450608149;0.087779004;0.265900375;34
1694;565;3;0;2;961.1461367;-0.503493569;-1.450608149;0.087779004;0.265900375;34
1695;565;3;0;3;1195.137214;-0.503493569;-1.450608149;0.087779004;0.265900375;34
1696;566;2;0;1;292.2140714;-1.32662701;-2.387524531;-1.912791734;-1.270759041;3
1697;566;2;0;2;409.6037532;-1.32662701;-2.387524531;-1.912791734;-1.270759041;3
1698;566;2;0;3;524.1684625;-1.32662701;-2.387524531;-1.912791734;-1.270759041;3
1699;567;3;1;1;1590.120827;1.251113882;0.205828417;0.414746323;0.8812431;45
1700;567;3;1;2;1958.710867;1.251113882;0.205828417;0.414746323;0.8812431;45
1701;567;3;1;3;2355.769462;1.251113882;0.205828417;0.414746323;0.8812431;45
1702;568;3;0;1;422.5839137;-0.980159941;-4.406327247;0.317301777;-1.548819368;3
1703;568;3;0;2;559.6878381;-0.980159941;-4.406327247;0.317301777;-1.548819368;3
1704;568;3;0;3;698.2831124;-0.980159941;-4.406327247;0.317301777;-1.548819368;3
1705;569;2;1;1;947.1945608;-0.331027652;-0.580456832;0.074105146;-0.380063422;16
1706;569;2;1;2;1201.794655;-0.331027652;-0.580456832;0.074105146;-0.380063422;16
1707;569;2;1;3;1456.995467;-0.331027652;-0.580456832;0.074105146;-0.380063422;16
1708;570;2;1;1;1095.36764;-0.018517393;0.37346225;-0.126805005;0.463393368;9
1709;570;2;1;2;1391.384839;-0.018517393;0.37346225;-0.126805005;0.463393368;9
1710;570;2;1;3;1687.097424;-0.018517393;0.37346225;-0.126805005;0.463393368;9
1711;571;3;0;1;780.2805711;-0.374128072;0.654514249;0.163259008;-1.115160224;43
1712;571;3;0;2;1034.64159;-0.374128072;0.654514249;0.163259008;-1.115160224;43
1713;571;3;0;3;1291.161873;-0.374128072;0.654514249;0.163259008;-1.115160224;43
1714;572;3;1;1;1325.644784;-0.597335943;1.054858472;0.325368247;0.603028747;17
1715;572;3;1;2;1635.375232;-0.597335943;1.054858472;0.325368247;0.603028747;17
1716;572;3;1;3;1970.448835;-0.597335943;1.054858472;0.325368247;0.603028747;17
1717;573;3;1;1;1282.534123;-0.258428129;0.945236567;-0.047644268;-0.096126047;50
1718;573;3;1;2;1582.259036;-0.258428129;0.945236567;-0.047644268;-0.096126047;50
1719;573;3;1;3;1905.301956;-0.258428129;0.945236567;-0.047644268;-0.096126047;50
1720;574;2;1;1;1233.305768;-0.509441244;2.282314298;0.528587024;0.854740789;3
1721;574;2;1;2;1560.695514;-0.509441244;2.282314298;0.528587024;0.854740789;3
1722;574;2;1;3;1892.754191;-0.509441244;2.282314298;0.528587024;0.854740789;3
1723;575;2;0;1;990.0966463;2.108474151;0.215962197;2.375494573;2.009799567;1
1724;575;2;0;2;1387.006418;2.108474151;0.215962197;2.375494573;2.009799567;1
1725;575;2;0;3;1785.563771;2.108474151;0.215962197;2.375494573;2.009799567;1
1726;576;3;1;1;1145.057043;-1.397236581;-1.139297843;3.679188144;-1.156271176;18
1727;576;3;1;2;1411.323322;-1.397236581;-1.139297843;3.679188144;-1.156271176;18
1728;576;3;1;3;1703.440535;-1.397236581;-1.139297843;3.679188144;-1.156271176;18
1729;577;0;0;1;186.3523648;-0.586650042;-0.813257593;-0.043424338;0.441175959;50
1730;577;0;0;2;375.4818309;-0.586650042;-0.813257593;-0.043424338;0.441175959;50
1731;577;0;0;3;564.684785;-0.586650042;-0.813257593;-0.043424338;0.441175959;50
1732;578;3;1;1;1074.330514;-1.04779095;1.757684287;-0.362230844;-1.54986135;12
1733;578;3;1;2;1325.785253;-1.04779095;1.757684287;-0.362230844;-1.54986135;12
1734;578;3;1;3;1600.599153;-1.04779095;1.757684287;-0.362230844;-1.54986135;12
1735;579;3;0;1;737.7618261;0.09102031;-1.216343786;-0.311541743;-0.499839561;17
1736;579;3;0;2;979.7455791;0.09102031;-1.216343786;-0.311541743;-0.499839561;17
1737;579;3;0;3;1218.122946;0.09102031;-1.216343786;-0.311541743;-0.499839561;17
1738;580;3;0;1;789.2636618;0.548001777;-0.262796403;-1.590497432;-0.138978209;18
1739;580;3;0;2;1047.736355;0.548001777;-0.262796403;-1.590497432;-0.138978209;18
1740;580;3;0;3;1307.089324;0.548001777;-0.262796403;-1.590497432;-0.138978209;18
1741;581;2;1;1;1025.514218;0.321597897;-0.193571491;-1.162340292;0.346707591;48
1742;581;2;1;2;1302.664454;0.321597897;-0.193571491;-1.162340292;0.346707591;48
1743;581;2;1;3;1579.864226;0.321597897;-0.193571491;-1.162340292;0.346707591;48
1744;582;2;0;1;632.1812586;-0.444894343;0.680374891;-0.090737413;0.377558426;19
1745;582;2;0;2;885.3489894;-0.444894343;0.680374891;-0.090737413;0.377558426;19
1746;582;2;0;3;1139.507731;-0.444894343;0.680374891;-0.090737413;0.377558426;19
1747;583;2;1;1;897.7213529;-1.083769724;1.289403579;0.224781484;-1.573079994;9
1748;583;2;1;2;1137.517483;-1.083769724;1.289403579;0.224781484;-1.573079994;9
